Retire Before 65 Years Old,Gender,Desease,Education Level,Marital Status,Monthly Income,Employee/Employer,Dependants,Unemployment Rate,Stock Market,Credit Score,Government Bonds Return,Probabilidades de Retiro Temprano,Predicción Modelo,Probabilidad Modelo,ID_Cliente
1,1,0,5,1,23000,0,2,4.90678778,44426.0,724,5.095083333,,0,0.30354950111785517,1104
1,1,0,5,0,16000,0,3,4.2,43587.5,691,6.165,,1,0.7776344984432568,1105
1,1,0,2,1,15000,1,2,3.66114181,20563.0,712,8.315833333,,1,0.7663791205955361,1106
1,1,0,3,1,32000,0,3,5.32080167,37332.5,756,7.508333333,,1,0.6933835387106733,1107
1,0,0,3,1,37000,1,3,3.70537487,30373.83333,784,7.9825,,1,0.61862280016899,1108
1,1,1,4,0,39000,1,4,4.29406689,44425.83333,702,5.8425,,1,0.8581411058493633,1109
1,1,0,4,1,18000,0,4,4.75727494,40418.0,615,6.365083333,,1,0.9050500827024719,1110
1,1,0,3,1,27000,1,2,5.77682986,27335.5,676,8.079916667,,1,0.5123889398363535,1111
1,1,1,3,1,22000,0,4,4.92918489,41229.83333,762,5.91,,1,0.885382700250762,1112
1,0,0,3,1,35000,1,4,4.98618179,42063.16667,637,5.414833333,,1,0.8662414468461995,1113
1,0,0,5,0,36000,1,3,5.39200968,40243.16667,763,6.096666667,,0,0.3987608047168942,1114
1,0,1,4,1,18000,0,4,4.87568406,44426.0,660,5.095083333,,1,0.837614787974736,1115
1,0,0,5,1,27000,1,4,5.22030741,36600.0,713,7.11,,1,0.8669110497065542,1116
1,0,1,2,0,15000,0,4,4.3801824,30573.16667,622,7.733416667,,1,0.8704316527460827,1117
1,0,0,4,1,38000,1,3,3.46916133,19520.66667,737,8.896666667,,1,0.5939214663369247,1118
1,1,0,4,1,30000,0,4,5.4584248,32076.33333,680,6.318333333,,1,0.8815275325636093,1119
1,0,1,4,1,15000,0,4,4.98618179,42063.16667,756,5.414833333,,1,0.842169431295092,1120
1,1,1,3,1,15000,0,3,5.14091293,40243.16667,699,6.096666667,,1,0.7833236690174826,1121
1,0,1,3,1,20000,0,4,3.59050539,12789.0,783,9.910833333,,1,0.8595123477802531,1122
1,1,0,5,0,16000,1,4,5.59830462,36109.5,621,6.61,,1,0.9092624626908168,1123
1,1,0,5,0,18000,1,2,4.28381716,42857.16667,753,5.604166667,,0,0.4968990680923478,1124
1,1,1,5,1,20000,0,4,3.96172167,26982.33333,709,8.568333333,,1,0.8870054682638558,1125
1,0,0,4,0,40000,1,3,3.59050539,12789.0,637,9.910833333,,1,0.5354982472559983,1126
1,1,0,5,1,34000,1,3,5.4584248,32076.33333,782,6.318333333,,1,0.7231850087638773,1127
1,1,1,4,1,16000,0,3,5.19011599,32304.66667,623,7.193916667,,1,0.767054130923462,1128
1,1,0,5,0,24000,0,4,5.36220735,35583.16667,772,6.431666667,,1,0.8729604173948635,1129
1,1,0,4,1,27000,0,3,4.94709939,36093.16667,745,6.358333333,,1,0.7230172853245919,1130
1,1,1,3,1,35000,1,4,4.94709939,36093.16667,650,6.358333333,,1,0.8889480980924286,1131
1,1,1,5,0,16000,0,4,5.02379729,42063.16667,689,5.414833333,,1,0.8765395904020302,1132
1,0,0,4,1,28000,0,4,4.87568406,44426.0,702,5.095083333,,1,0.8261734372008763,1133
1,0,0,4,1,38000,1,4,5.22030741,36600.0,652,7.11,,1,0.8422614437616346,1134
1,1,1,4,1,35000,1,3,5.35396094,31577.33333,611,7.701083333,,1,0.6997065028822556,1135
1,1,1,5,1,17000,1,4,3.46001951,18716.66667,784,8.200833333,,1,0.9080375788892884,1136
1,1,0,1,0,19000,0,4,5.35396094,31577.33333,695,7.701083333,,1,0.9070212116390116,1137
1,1,1,3,0,16000,1,3,3.4686843,14487.16667,734,8.983333333,,1,0.854015091983394,1138
1,1,0,5,0,16000,0,3,4.28381716,42857.16667,708,5.604166667,,1,0.7720610607011124,1139
1,1,0,3,0,27000,0,4,5.14091293,40243.16667,735,6.096666667,,1,0.8839059941875167,1140
1,1,0,3,1,29000,1,2,5.14091293,40243.16667,701,6.096666667,,0,0.480148698233154,1141
1,0,1,3,1,16000,1,4,4.78069453,36109.5,682,6.61,,1,0.8918738833982945,1142
1,1,0,4,1,20000,0,3,3.96172167,26982.33333,658,8.568333333,,1,0.8214013812722154,1143
1,0,0,5,0,17000,1,4,4.68199486,37846.16667,724,6.19875,,1,0.883954878547395,1144
1,1,0,4,0,40000,1,3,4.75727494,40418.0,640,6.365083333,,1,0.6918768818349419,1145
1,1,0,4,1,21000,0,3,5.36220735,35583.16667,690,6.431666667,,1,0.77808248021365,1146
1,1,0,4,1,15000,0,3,4.94709939,36093.16667,756,6.358333333,,1,0.8169995952552245,1147
1,1,1,3,0,15000,0,3,5.36220735,35583.16667,615,6.431666667,,1,0.7597311246071502,1148
1,1,0,5,0,16000,1,3,3.66114181,20563.0,792,8.315833333,,1,0.85371905387715,1149
1,1,0,4,0,40000,1,4,3.41905047,12789.0,730,9.910833333,,1,0.8904002716790526,1150
1,1,0,4,0,15000,0,4,5.59830462,36109.5,778,6.61,,1,0.8967656113536387,1151
1,1,0,5,1,20000,0,3,4.26439053,21536.0,624,8.66,,1,0.8031086180405087,1152
1,1,0,3,0,22000,0,4,4.94709939,36093.16667,788,6.358333333,,1,0.8930572364052684,1153
1,1,0,5,1,37000,1,3,3.52061247,30573.16667,706,7.733416667,,1,0.7627227649070005,1154
1,1,0,3,1,17000,0,4,3.66114181,20563.0,730,8.315833333,,1,0.9108153874944168,1155
1,1,1,3,1,18000,0,3,3.31364755,30373.83333,664,7.9825,,1,0.8086856929459476,1156
1,1,1,5,1,33000,1,4,3.52061247,30573.16667,617,7.733416667,,1,0.890310551143256,1157
1,0,1,5,1,39000,1,3,5.03775575,30100.5,624,7.96275,,0,0.36666311979867766,1158
1,0,0,3,1,20000,0,4,3.63669268,30115.33333,791,7.608333333,,1,0.879185101405075,1159
1,0,0,5,1,25000,0,3,3.78502178,30804.0,794,8.431666667,,1,0.5186616587083077,1160
1,1,0,5,1,25000,0,4,4.92918489,41229.83333,653,5.91,,1,0.8881419432108442,1161
1,1,1,4,1,16000,1,4,5.23935845,44437.16667,755,5.881666667,,1,0.90613307408122,1162
1,1,0,5,1,15000,0,3,5.0356035,19439.0,699,8.024166667,,1,0.8117553486569031,1163
1,0,0,2,1,17000,1,3,3.59050539,12789.0,753,9.910833333,,1,0.844038374928096,1164
1,1,1,4,1,40000,1,4,4.78107286,39064.0,711,5.945,,1,0.8657071242164897,1165
1,0,1,3,1,40000,1,4,4.98618179,42063.16667,761,5.414833333,,1,0.7845979453600824,1166
1,1,1,3,1,18000,0,3,4.94709939,36093.16667,620,6.358333333,,1,0.778888442548041,1167
1,1,0,4,0,34000,1,4,4.78107286,39064.0,665,5.945,,1,0.8923000822179685,1168
1,1,0,3,0,22000,0,4,4.75727494,40418.0,644,6.365083333,,1,0.8980082740469889,1169
1,0,1,3,1,17000,1,3,3.46916133,19520.66667,695,8.896666667,,1,0.7783558147058924,1170
1,1,1,4,0,22000,0,3,5.77682986,27335.5,608,8.079916667,,1,0.6486423911645834,1171
1,1,1,5,1,18000,0,4,4.3,44555.83333,735,5.981666667,,1,0.8845565642363283,1172
1,1,0,5,0,16000,0,3,3.4686843,14487.16667,796,8.983333333,,1,0.7944742570743634,1173
1,1,0,4,1,39000,1,3,5.77682986,27335.5,718,8.079916667,,1,0.717642558697185,1174
1,0,1,4,0,25000,0,3,4.94922646,19439.0,688,8.024166667,,0,0.370155038716221,1175
1,1,1,3,1,27000,1,3,4.3,44555.83333,663,5.981666667,,1,0.8032358426212141,1176
1,0,1,5,0,18000,0,4,4.3,44555.83333,676,5.981666667,,1,0.8031603148891449,1177
1,0,0,3,1,16000,0,4,5.22030741,36600.0,673,7.11,,1,0.8831469822759781,1178
1,1,0,4,0,17000,0,4,4.88226702,41912.16667,789,5.567416667,,1,0.8952920298946215,1179
1,1,0,3,1,19000,0,3,3.71008358,27256.0,720,7.8225,,1,0.8387969091684697,1180
1,1,0,4,1,26000,0,3,4.26439053,21536.0,733,8.66,,1,0.7657134090009802,1181
1,1,1,4,0,15000,0,4,5.19011599,32304.66667,654,7.193916667,,1,0.8889786374638874,1182
1,1,1,4,1,30000,0,3,3.41905047,12789.0,734,9.910833333,,1,0.6665347790268076,1183
1,1,1,3,1,16000,1,2,4.29406689,44425.83333,760,5.8425,,1,0.5575193938621136,1184
1,1,0,3,0,27000,1,2,3.58429637,13227.5,749,10.07416667,,1,0.5324316804184309,1185
1,1,0,3,0,26000,1,4,3.71008358,27256.0,659,7.8225,,1,0.9104759033284816,1186
1,0,0,5,0,35000,1,4,5.25041296,44437.16667,721,5.881666667,,1,0.8048838630994541,1187
1,1,1,4,1,20000,0,4,5.24425019,36600.0,788,7.11,,1,0.8810139179763129,1188
1,1,1,4,1,23000,0,4,3.52061247,30573.16667,759,7.733416667,,1,0.886847637507093,1189
1,1,0,3,1,36000,1,4,3.14890585,30115.33333,748,7.608333333,,1,0.9048944422226785,1190
1,1,1,3,1,39000,1,4,2.96690257,16516.83333,731,8.589166667,,1,0.8914414129160714,1191
1,0,1,3,1,15000,0,4,4.87568406,44426.0,611,5.095083333,,1,0.8658512784038047,1192
1,1,1,3,0,33000,1,3,4.2,43587.5,607,6.165,,1,0.7301478304975578,1193
1,1,0,4,1,17000,0,4,4.98532915,40216.83333,611,5.3995,,1,0.9052554922789637,1194
1,1,1,4,0,22000,0,4,4.28381716,42857.16667,783,5.604166667,,1,0.8689380218929182,1195
1,1,0,3,0,20000,0,4,4.29406689,44425.83333,785,5.8425,,1,0.8979881137206306,1196
1,1,0,5,0,15000,0,3,5.4584248,32076.33333,793,6.318333333,,1,0.7456035561763472,1197
1,0,0,3,0,17000,1,3,3.78502178,30804.0,737,8.431666667,,1,0.7915847400864285,1198
1,0,1,3,1,19000,0,4,3.84357001,24066.16667,728,7.715833333,,1,0.860077820762503,1199
1,0,0,3,0,21000,0,4,4.8864339,40418.0,644,6.365083333,,1,0.8595443222247712,1200
1,1,0,4,1,29000,0,4,5.59830462,36109.5,753,6.61,,1,0.8791780301269682,1201
1,0,1,1,1,19000,0,3,4.94922646,19439.0,664,8.024166667,,1,0.664319899139807,1202
1,1,0,5,0,15000,0,4,3.31364755,30373.83333,672,7.9825,,1,0.9041006151821775,1203
1,0,0,4,1,20000,0,3,5.1950095,31577.33333,652,7.701083333,,1,0.6218292415644455,1204
1,1,1,5,0,19000,0,3,3.46001951,18716.66667,775,8.200833333,,1,0.6861718886244326,1205
1,1,1,5,1,18000,0,3,4.98532915,40216.83333,777,5.3995,,1,0.6773708951820936,1206
1,0,1,4,0,16000,1,3,3.38752413,16516.83333,709,8.589166667,,1,0.7179650786695698,1207
1,1,1,4,0,17000,1,3,3.66114181,20563.0,640,8.315833333,,1,0.8398451937293377,1208
1,0,0,5,1,15000,0,4,4.94922646,19439.0,609,8.024166667,,1,0.8779298860813035,1209
1,1,1,5,1,17000,0,4,4.3,44555.83333,777,5.981666667,,1,0.8848734502816428,1210
1,1,0,5,1,19000,0,3,4.98532915,40216.83333,693,5.3995,,1,0.7712654138115265,1211
1,1,1,1,0,15000,1,4,2.93965649,19520.66667,693,8.896666667,,1,0.9169083428273297,1212
1,1,0,3,1,28000,1,4,3.71008358,27256.0,719,7.8225,,1,0.9113350068506522,1213
1,1,0,4,0,38000,1,3,5.23935845,44437.16667,608,5.881666667,,1,0.7032792522974777,1214
1,1,1,4,1,18000,0,4,3.58429637,13227.5,623,10.07416667,,1,0.9016101379841733,1215
1,0,0,5,1,18000,0,4,5.1950095,31577.33333,601,7.701083333,,1,0.8658531603353732,1216
1,1,1,3,1,38000,1,3,4.29406689,44425.83333,764,5.8425,,1,0.6841170878183345,1217
1,0,1,3,0,20000,0,4,4.70796553,36093.16667,676,6.358333333,,1,0.8265801919835027,1218
1,1,1,5,1,40000,1,4,5.35396094,31577.33333,637,7.701083333,,1,0.8579088206643926,1219
1,1,0,3,0,23000,0,4,4.2,43587.5,639,6.165,,1,0.8984895685129353,1220
1,0,0,4,0,27000,0,4,3.70537487,30373.83333,663,7.9825,,1,0.8371341714224954,1221
1,1,0,4,1,34000,1,3,5.35396094,31577.33333,623,7.701083333,,1,0.7866099423270705,1222
1,1,0,5,1,17000,0,3,3.96172167,26982.33333,692,8.568333333,,1,0.8161640014354845,1223
1,0,0,5,1,33000,1,4,3.46916133,19520.66667,799,8.896666667,,1,0.861583646117748,1224
1,1,1,4,1,17000,1,4,4.92918489,41229.83333,772,5.91,,1,0.9057938467719973,1225
1,0,1,3,1,30000,1,3,4.87568406,44426.0,676,5.095083333,,1,0.559471802342709,1226
1,0,0,3,0,17000,1,4,4.15050313,42857.16667,744,5.604166667,,1,0.8966548018854494,1227
1,0,0,3,1,18000,0,3,3.84357001,24066.16667,611,7.715833333,,1,0.7396329540324719,1228
1,1,1,4,1,33000,0,3,4.6,44100.16667,718,6.0575,,1,0.5462203932152437,1229
1,1,0,4,0,37000,1,3,4.2,43587.5,618,6.165,,1,0.7413499110088123,1230
1,1,0,4,0,27000,0,4,5.35522049,30100.5,608,7.96275,,1,0.8837169356729492,1231
1,1,0,4,1,19000,0,4,5.0356035,19439.0,761,8.024166667,,1,0.9015873736215945,1232
1,0,1,3,1,23000,0,4,4.32400469,14487.16667,732,8.983333333,,1,0.8424337515894842,1233
1,1,0,5,0,24000,0,4,4.2,43587.5,789,6.165,,1,0.8787666525215049,1234
1,1,0,5,0,33000,1,3,2.96690257,16516.83333,771,8.589166667,,1,0.7695413174605179,1235
1,1,1,3,1,40000,1,4,3.58429637,13227.5,763,10.07416667,,1,0.8863674144659429,1236
1,1,1,3,0,19000,0,3,2.93965649,19520.66667,723,8.896666667,,1,0.7752027327826314,1237
1,0,0,3,0,20000,0,4,5.1950095,31577.33333,730,7.701083333,,1,0.8571305810513662,1238
1,1,0,5,1,30000,0,4,4.78107286,39064.0,681,5.945,,1,0.8767648666849482,1239
1,1,0,3,0,27000,0,2,5.23935845,44437.16667,723,5.881666667,,0,0.2757885353554855,1240
1,0,0,4,0,33000,1,4,4.84510369,39064.0,736,5.945,,1,0.8396593500027566,1241
1,1,1,3,0,35000,1,3,4.26439053,21536.0,602,8.66,,1,0.7291562975232387,1242
1,1,0,5,1,17000,1,4,4.78107286,39064.0,790,5.945,,1,0.9106439212937808,1243
1,1,0,5,0,17000,0,2,4.88226702,41912.16667,657,5.567416667,,0,0.3438724502337222,1244
1,1,1,3,1,19000,0,4,4.75727494,40418.0,610,6.365083333,,1,0.8972511011251633,1245
1,1,0,4,0,35000,1,4,4.94709939,36093.16667,628,6.358333333,,1,0.8916002846014073,1246
1,1,1,4,0,37000,1,3,5.4584248,32076.33333,623,6.318333333,,1,0.6064770979888408,1247
1,1,0,4,1,16000,0,3,2.96690257,16516.83333,743,8.589166667,,1,0.8480956341460806,1248
1,1,1,5,1,34000,1,3,2.96690257,16516.83333,793,8.589166667,,1,0.716168077265806,1249
1,1,0,3,1,18000,0,2,4.58965589,41661.66667,691,6.199,,0,0.4874498129064773,1250
1,0,0,5,1,19000,0,3,4.98618179,42063.16667,692,5.414833333,,1,0.5686668491074607,1251
1,1,1,4,0,16000,1,3,4.78107286,39064.0,667,5.945,,1,0.8177610420514173,1252
1,1,0,5,1,18000,0,4,3.76339417,29309.33333,706,7.521666667,,1,0.9034417229131279,1253
1,1,1,5,1,17000,1,4,3.52061247,30573.16667,642,7.733416667,,1,0.9096750557305289,1254
1,1,0,5,1,20000,0,3,4.2,43587.5,664,6.165,,1,0.7847068822968225,1255
1,1,0,2,0,17000,1,3,5.23935845,44437.16667,714,5.881666667,,1,0.8675950839934409,1256
1,1,1,5,1,19000,0,3,4.78107286,39064.0,692,5.945,,1,0.6949241175701868,1257
1,1,1,3,1,32000,0,4,3.76339417,29309.33333,781,7.521666667,,1,0.8699405114447086,1258
1,1,1,4,0,18000,0,4,5.32080167,37332.5,796,7.508333333,,1,0.8742988990281878,1259
1,0,0,5,1,21000,0,4,4.06666964,29309.33333,765,7.521666667,,1,0.8544322902352697,1260
1,0,1,3,1,18000,1,4,3.65529884,18716.66667,674,8.200833333,,1,0.8961005004074672,1261
1,1,0,3,1,23000,0,4,3.76339417,29309.33333,703,7.521666667,,1,0.905078173015253,1262
1,0,0,4,0,37000,1,4,4.98618179,42063.16667,792,5.414833333,,1,0.8078853246106937,1263
1,1,0,4,0,16000,0,3,5.23935845,44437.16667,650,5.881666667,,1,0.786568697523487,1264
1,1,1,5,1,20000,0,4,3.14890585,30115.33333,767,7.608333333,,1,0.8880237583354584,1265
1,1,0,4,1,29000,1,4,4.92918489,41229.83333,619,5.91,,1,0.905477962564698,1266
1,0,0,5,1,39000,1,3,4.84510369,39064.0,793,5.945,,0,0.4308400876411851,1267
1,1,1,5,1,15000,1,4,3.96172167,26982.33333,743,8.568333333,,1,0.909042929759586,1268
1,1,1,4,1,40000,1,4,5.77682986,27335.5,697,8.079916667,,1,0.8622239495884665,1269
1,1,1,4,1,15000,1,4,2.93965649,19520.66667,678,8.896666667,,1,0.9144202944669761,1270
1,0,0,4,0,38000,1,3,3.65529884,18716.66667,640,8.200833333,,1,0.549283346965465,1271
1,1,0,3,1,18000,0,2,3.66114181,20563.0,698,8.315833333,,1,0.5493969783534576,1272
1,1,1,5,0,21000,0,4,5.35522049,30100.5,628,7.96275,,1,0.8674301067085717,1273
1,1,1,4,0,35000,1,4,3.76339417,29309.33333,722,7.521666667,,1,0.8774562462466263,1274
1,1,1,5,1,20000,0,4,4.98532915,40216.83333,688,5.3995,,1,0.8780466504615063,1275
1,1,1,4,1,17000,1,3,4.94709939,36093.16667,770,6.358333333,,1,0.8241395503064929,1276
1,1,0,4,0,17000,0,3,4.6,44100.16667,689,6.0575,,1,0.7863649823945273,1277
1,1,1,4,1,17000,0,3,5.19011599,32304.66667,722,7.193916667,,1,0.7399841791341437,1278
1,1,0,5,0,15000,0,3,4.78107286,39064.0,681,5.945,,1,0.7764326483024634,1279
1,1,1,4,0,17000,1,4,5.02379729,42063.16667,681,5.414833333,,1,0.9025434643978485,1280
1,1,1,4,1,20000,0,4,3.14890585,30115.33333,605,7.608333333,,1,0.8987917067820067,1281
1,1,0,4,0,21000,0,4,3.4686843,14487.16667,630,8.983333333,,1,0.902785056919274,1282
1,1,1,3,1,38000,1,3,4.78107286,39064.0,724,5.945,,1,0.6823308543201051,1283
1,0,1,5,0,17000,1,3,3.63669268,30115.33333,681,7.608333333,,1,0.6554313571603305,1284
1,1,1,5,0,20000,0,4,4.78107286,39064.0,723,5.945,,1,0.8658195542651641,1285
1,1,1,3,1,15000,0,2,5.4584248,32076.33333,628,6.318333333,,0,0.39850898224758285,1286
1,1,0,4,1,16000,0,2,4.90678778,44426.0,732,5.095083333,,0,0.43697309785722227,1287
1,1,0,4,1,18000,0,4,4.29406689,44425.83333,611,5.8425,,1,0.9060011334674057,1288
1,1,1,4,0,20000,0,3,3.41905047,12789.0,635,9.910833333,,1,0.7492074387601766,1289
1,1,0,3,0,17000,1,3,5.77682986,27335.5,766,8.079916667,,1,0.8534186983498998,1290
1,1,0,5,1,20000,0,3,5.19011599,32304.66667,721,7.193916667,,1,0.761756211328375,1291
1,1,1,4,1,20000,0,4,4.3,44555.83333,694,5.981666667,,1,0.8887354567926217,1292
1,1,1,5,0,29000,0,4,3.4686843,14487.16667,746,8.983333333,,1,0.8526572911304079,1293
1,0,0,5,1,34000,1,3,4.94922646,19439.0,616,8.024166667,,1,0.5804143400317976,1294
1,1,1,3,1,17000,0,4,2.96690257,16516.83333,786,8.589166667,,1,0.9038538415565797,1295
1,1,0,4,1,19000,0,3,5.35522049,30100.5,689,7.96275,,1,0.7986220625443987,1296
1,1,0,1,0,16000,1,2,4.29406689,44425.83333,687,5.8425,,1,0.715084699689003,1297
1,0,1,3,0,16000,0,3,4.82778981,41229.83333,760,5.91,,1,0.5047051351410239,1298
1,1,0,3,1,28000,1,4,3.52061247,30573.16667,660,7.733416667,,1,0.9123709274120616,1299
1,1,0,4,1,21000,0,4,5.4584248,32076.33333,758,6.318333333,,1,0.8956736295721706,1300
1,1,0,4,0,24000,0,4,5.35396094,31577.33333,669,7.701083333,,1,0.8870962217448163,1301
1,1,1,5,0,18000,0,3,4.28381716,42857.16667,763,5.604166667,,1,0.6484124331825625,1302
1,1,1,4,1,40000,1,3,5.02379729,42063.16667,643,5.414833333,,1,0.6242972992242212,1303
1,1,1,5,0,28000,1,4,4.94709939,36093.16667,640,6.358333333,,1,0.8813181794038396,1304
1,1,0,5,0,15000,0,3,5.14091293,40243.16667,783,6.096666667,,1,0.7504753962549312,1305
1,1,1,3,1,16000,1,4,3.66114181,20563.0,677,8.315833333,,1,0.9144750534296799,1306
1,0,0,5,1,23000,0,3,4.94922646,19439.0,640,8.024166667,,1,0.5567422813533532,1307
1,0,0,5,0,16000,1,4,4.94922646,19439.0,722,8.024166667,,1,0.8879008514684937,1308
1,1,0,4,1,19000,0,3,3.41905047,12789.0,626,9.910833333,,1,0.8428487185232024,1309
1,1,1,4,0,35000,1,4,4.98532915,40216.83333,603,5.3995,,1,0.871899089741773,1310
1,1,1,4,0,27000,0,1,4.94709939,36093.16667,716,6.358333333,,0,0.09609996410613318,1311
1,0,0,5,0,30000,0,2,3.70537487,30373.83333,657,7.9825,,0,0.1437079468822752,1312
1,0,0,4,1,34000,1,3,3.46916133,19520.66667,628,8.896666667,,1,0.676172345339606,1313
1,1,1,4,1,19000,0,2,3.4686843,14487.16667,753,8.983333333,,0,0.36134732440684936,1314
1,1,1,3,1,40000,1,1,3.52061247,30573.16667,754,7.733416667,,0,0.11202986139605094,1315
1,0,1,4,1,28000,0,3,3.65529884,18716.66667,716,8.200833333,,0,0.43112333547284537,1316
1,1,1,3,0,20000,0,4,5.0356035,19439.0,760,8.024166667,,1,0.8837218823616994,1317
1,1,0,4,1,20000,0,2,3.58429637,13227.5,667,10.07416667,,0,0.49753839460961063,1318
1,1,1,3,1,18000,0,4,3.46001951,18716.66667,755,8.200833333,,1,0.9016111604866489,1319
1,1,1,5,1,22000,0,3,5.35522049,30100.5,644,7.96275,,1,0.665769880743955,1320
1,1,1,4,0,18000,0,4,3.96172167,26982.33333,612,8.568333333,,1,0.8922786451041924,1321
1,1,1,3,0,24000,0,1,3.41905047,12789.0,736,9.910833333,,0,0.11574320485181638,1322
1,1,0,3,0,20000,0,3,4.98532915,40216.83333,622,5.3995,,1,0.7905767272256833,1323
1,1,0,5,1,37000,1,3,3.41905047,12789.0,651,9.910833333,,1,0.7868897676327197,1324
1,0,0,4,0,30000,1,1,4.38253338,26982.33333,683,8.568333333,,0,0.10086592398847524,1325
1,1,1,3,1,18000,0,1,3.52061247,30573.16667,785,7.733416667,,0,0.13607212244579317,1326
1,0,1,4,1,35000,1,4,4.15050313,42857.16667,700,5.604166667,,1,0.8192129795535975,1327
1,1,0,3,1,37000,1,2,4.6,44100.16667,751,6.0575,,0,0.36753249725081705,1328
1,1,0,3,1,19000,0,2,4.29406689,44425.83333,689,5.8425,,0,0.48085457060753056,1329
1,0,0,4,1,35000,1,2,5.03775575,30100.5,602,7.96275,,0,0.20945675098821684,1330
1,0,0,4,0,22000,0,1,4.54175572,20563.0,773,8.315833333,,0,0.09361433641682083,1331
1,1,1,5,0,18000,1,3,5.35522049,30100.5,768,7.96275,,1,0.7629377513373836,1332
1,1,0,4,1,22000,0,1,4.26439053,21536.0,656,8.66,,0,0.1461116663111598,1333
1,0,0,3,1,21000,0,1,3.65529884,18716.66667,670,8.200833333,,0,0.11269082406582048,1334
1,0,0,4,0,36000,1,1,3.46916133,19520.66667,703,8.896666667,,0,0.09644764946397573,1335
1,1,1,4,0,38000,1,1,4.90678778,44426.0,695,5.095083333,,0,0.09705612116116243,1336
1,1,0,3,0,26000,0,1,2.96690257,16516.83333,693,8.589166667,,0,0.13803250394716693,1337
1,1,1,3,0,19000,0,2,3.96172167,26982.33333,648,8.568333333,,0,0.3464762310727849,1338
1,1,0,5,1,29000,0,4,4.78107286,39064.0,762,5.945,,1,0.8750733016822799,1339
1,1,0,5,0,16000,1,2,4.26439053,21536.0,705,8.66,,1,0.5734296980911143,1340
1,0,0,3,0,15000,0,2,3.59050539,12789.0,746,9.910833333,,0,0.29275221146694747,1341
1,1,0,3,0,16000,0,2,3.4686843,14487.16667,686,8.983333333,,1,0.533248986419141,1342
1,1,0,4,1,30000,1,2,5.35522049,30100.5,634,7.96275,,0,0.4456788094067441,1343
1,1,0,3,1,20000,0,3,2.96690257,16516.83333,768,8.589166667,,1,0.8425346538766695,1344
1,1,1,5,1,20000,0,4,3.76339417,29309.33333,755,7.521666667,,1,0.8852414388716205,1345
1,1,1,5,1,17000,1,4,4.92918489,41229.83333,686,5.91,,1,0.9042441129069273,1346
1,0,0,4,1,40000,1,3,3.38752413,16516.83333,643,8.589166667,,1,0.5967085133901637,1347
1,1,1,5,0,36000,1,4,3.96172167,26982.33333,768,8.568333333,,1,0.8620199031488748,1348
1,0,1,4,1,37000,1,3,5.03775575,30100.5,686,7.96275,,0,0.4220904089653698,1349
1,1,1,3,1,15000,1,4,4.2,43587.5,638,6.165,,1,0.9135654737876838,1350
1,0,0,4,1,34000,1,2,4.04175506,21536.0,699,8.66,,0,0.22756435543795644,1351
1,0,0,5,1,22000,0,4,6.74115103,27335.5,711,8.079916667,,1,0.8234852965784428,1352
1,1,0,4,0,27000,0,1,5.77682986,27335.5,681,8.079916667,,0,0.10763940140673484,1353
1,1,0,3,0,16000,1,4,4.2,43587.5,620,6.165,,1,0.9155566814254085,1354
1,0,1,3,0,25000,0,4,4.94922646,19439.0,749,8.024166667,,1,0.7910507838314884,1355
1,1,0,3,1,22000,0,4,4.78107286,39064.0,779,5.945,,1,0.9000821314167792,1356
1,1,1,4,1,27000,0,3,5.32080167,37332.5,602,7.508333333,,1,0.6483285801861673,1357
1,0,0,1,1,15000,0,4,5.1950095,31577.33333,687,7.701083333,,1,0.897141315333926,1358
1,1,0,4,0,15000,0,2,4.94709939,36093.16667,728,6.358333333,,0,0.4000550025524252,1359
1,1,0,5,1,17000,1,1,3.76339417,29309.33333,747,7.521666667,,0,0.2163544637128577,1360
1,1,1,3,0,16000,1,2,4.6,44100.16667,759,6.0575,,0,0.48125837777294384,1361
1,1,1,3,1,20000,0,3,4.3,44555.83333,606,5.981666667,,1,0.7742635456893093,1362
1,1,1,5,1,38000,1,3,3.46001951,18716.66667,755,8.200833333,,1,0.6606885593491636,1363
1,1,1,4,1,24000,0,3,3.14890585,30115.33333,600,7.608333333,,1,0.7505355388572211,1364
1,1,1,4,1,18000,0,4,4.92918489,41229.83333,687,5.91,,1,0.8899434485275448,1365
1,1,0,3,0,38000,1,1,3.46001951,18716.66667,617,8.200833333,,0,0.13847608145970688,1366
1,1,0,4,1,39000,1,3,5.24425019,36600.0,701,7.11,,1,0.7274892306634261,1367
1,1,1,5,1,21000,0,4,4.98532915,40216.83333,658,5.3995,,1,0.8770534817433214,1368
1,1,1,5,1,29000,1,4,3.96172167,26982.33333,781,8.568333333,,1,0.890228015822181,1369
1,1,0,3,1,19000,0,2,5.0356035,19439.0,763,8.024166667,,0,0.45943170582298026,1370
1,0,0,3,0,31000,0,3,6.74115103,27335.5,767,8.079916667,,0,0.35738830574984215,1371
1,1,1,5,0,17000,0,4,5.36220735,35583.16667,638,6.431666667,,1,0.876028376841684,1372
1,0,1,4,1,23000,0,3,3.65529884,18716.66667,725,8.200833333,,1,0.5031831602810024,1373
1,1,0,5,0,25000,1,2,3.22742853,30804.0,790,8.431666667,,0,0.4453600504762908,1374
1,0,0,4,0,15000,0,3,4.2,43587.5,603,6.165,,1,0.6628505610271004,1375
