,SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR
219,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,100,65,65,85,70,80,80,90,80,100,90,100
220,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,80,85,65,85,90,80,80,90,80,100,90,100
221,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,100,100,65,85,65,70,80,80,90,80,100,90,100
222,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,80,100,65,65,65,90,80,80,90,80,100,90,100
223,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,80,80,85,85,65,90,80,80,90,80,100,90,100
224,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,80,100,85,65,85,90,80,80,90,80,100,90,100
225,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,80,65,85,65,70,80,80,90,80,100,90,100
226,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,80,100,65,65,65,70,80,80,90,80,100,90,100
227,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,100,100,65,65,85,90,80,80,90,80,100,90,100
228,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,80,65,85,85,70,80,80,90,80,100,90,100
229,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,65,65,65,90,80,80,90,80,100,90,100
230,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,80,80,85,65,65,90,80,80,90,80,100,90,100
231,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,100,65,65,85,90,80,80,90,80,100,90,100
232,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,100,100,85,65,65,70,80,80,90,80,100,90,100
233,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,100,85,85,65,70,80,80,90,80,100,90,100
234,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,80,65,85,85,70,80,80,90,80,100,90,100
235,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,80,100,85,85,85,70,80,80,90,80,100,90,100
236,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,100,85,85,65,90,80,80,90,80,100,90,100
237,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,65,85,65,70,80,80,90,80,100,90,100
238,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,100,85,65,65,70,80,80,90,80,100,90,100
239,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,100,100,65,65,65,90,80,80,90,80,100,90,100
240,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,100,80,85,85,65,90,80,80,90,80,100,90,100
241,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,100,65,85,65,90,80,80,90,80,100,90,100
242,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,100,80,65,65,65,70,80,80,90,80,100,90,100
243,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,80,80,85,65,65,90,80,80,90,80,100,90,100
244,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,80,80,65,65,85,90,80,80,90,80,100,90,100
245,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,100,65,85,85,70,80,80,90,80,100,90,100
246,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,85,85,85,70,80,80,90,80,100,90,100
247,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,80,100,65,85,85,90,80,80,90,80,100,90,100
248,100,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,80,100,65,65,85,90,80,80,90,80,100,90,100
249,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,100,100,65,65,85,70,80,80,90,80,100,90,100
250,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,100,100,85,65,65,70,80,80,90,80,100,90,100
251,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,80,100,65,85,65,70,80,80,90,80,100,90,100
252,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,80,80,85,85,65,70,80,80,90,80,100,90,100
253,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,80,65,85,85,70,80,80,90,80,100,90,100
254,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,100,85,65,85,90,80,80,90,80,100,90,100
255,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,80,65,85,85,70,80,80,90,80,100,90,100
256,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,85,85,65,90,80,80,90,80,100,90,100
257,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,85,65,65,70,80,80,90,80,100,90,100
258,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,100,100,85,65,85,90,80,80,90,80,100,90,100
259,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,100,65,65,65,70,80,80,90,80,100,90,100
260,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,100,65,65,65,70,80,80,90,80,100,90,100
261,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,100,85,65,85,90,80,80,90,80,100,90,100
262,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,80,100,85,65,85,70,80,80,90,80,100,90,100
263,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,85,65,65,70,80,80,90,80,100,90,100
264,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,80,65,85,65,90,80,80,90,80,100,90,100
265,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,80,100,65,65,65,90,80,80,90,80,100,90,100
266,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,85,65,65,90,80,80,90,80,100,90,100
267,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,80,100,65,65,65,90,80,80,90,80,100,90,100
268,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,80,85,65,85,90,80,80,90,80,100,90,100
269,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,80,85,85,65,90,80,80,90,80,100,90,100
270,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,100,100,85,65,85,90,80,80,90,80,100,90,100
271,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,80,100,85,85,65,90,80,80,90,80,100,90,100
272,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,100,100,85,85,65,70,80,80,90,80,100,90,100
273,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,85,85,65,90,80,80,90,80,100,90,100
274,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,100,85,65,65,70,80,80,90,80,100,90,100
275,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,80,65,65,85,90,80,80,90,80,100,90,100
276,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,100,85,65,85,70,80,80,90,80,100,90,100
277,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,100,85,85,85,90,80,80,90,80,100,90,100
278,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,100,80,85,65,65,70,80,80,90,80,100,90,100
279,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,100,80,85,65,85,70,80,80,90,80,100,90,100
280,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,100,65,85,65,90,80,80,90,80,100,90,100
281,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,80,80,65,85,65,90,80,80,90,80,100,90,100
282,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,100,80,65,65,85,90,80,80,90,80,100,90,100
283,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,100,85,65,65,90,80,80,90,80,100,90,100
284,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,80,100,85,85,65,70,80,80,90,80,100,90,100
285,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,80,80,65,65,65,70,80,80,90,80,100,90,100
286,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,100,65,65,65,70,80,80,90,80,100,90,100
287,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,100,65,85,65,70,80,80,90,80,100,90,100
288,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,80,65,65,85,70,80,80,90,80,100,90,100
289,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,80,85,65,85,70,80,80,90,80,100,90,100
290,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,80,80,65,65,85,90,80,80,90,80,100,90,100
291,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,80,80,65,65,85,70,80,80,90,80,100,90,100
292,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,80,85,65,65,90,80,80,90,80,100,90,100
293,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,100,65,65,85,90,80,80,90,80,100,90,100
294,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,100,65,85,65,70,80,80,90,80,100,90,100
295,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,80,80,65,85,65,70,80,80,90,80,100,90,100
296,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,100,65,65,85,70,80,80,90,80,100,90,100
297,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,80,85,65,65,70,80,80,90,80,100,90,100
298,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,100,85,85,65,90,80,80,90,80,100,90,100
299,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,100,65,65,85,90,80,80,90,80,100,90,100
300,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,80,85,85,65,70,80,80,90,80,100,90,100
301,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,100,100,65,65,65,70,80,80,90,80,100,90,100
302,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,65,65,85,70,80,80,90,80,100,90,100
303,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,80,80,65,65,65,70,80,80,90,80,100,90,100
304,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,80,85,85,65,70,80,80,90,80,100,90,100
305,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,80,65,85,65,70,80,80,90,80,100,90,100
306,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,100,85,65,85,70,80,80,90,80,100,90,100
307,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,100,65,85,65,90,80,80,90,80,100,90,100
308,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,100,100,65,65,85,90,80,80,90,80,100,90,100
309,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,80,100,85,65,65,90,80,80,90,80,100,90,100
310,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,100,65,65,65,90,80,80,90,80,100,90,100
311,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,100,80,65,85,65,90,80,80,90,80,100,90,100
312,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,65,65,65,90,80,80,90,80,100,90,100
313,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,100,65,85,65,70,80,80,90,80,100,90,100
314,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,80,65,65,65,70,80,80,90,80,100,90,100
315,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,100,80,85,65,85,70,80,80,90,80,100,90,100
316,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,80,80,65,85,85,70,80,80,90,80,100,90,100
317,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,100,80,65,85,85,90,80,80,90,80,100,90,100
318,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,100,100,85,65,85,90,80,80,90,80,100,90,100
319,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,80,65,65,65,90,80,80,90,80,100,90,100
320,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,80,85,85,65,70,80,80,90,80,100,90,100
321,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,100,65,85,65,70,80,80,90,80,100,90,100
322,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,100,85,85,85,70,80,80,90,80,100,90,100
323,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,100,100,65,85,65,70,80,80,90,80,100,90,100
324,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,80,65,65,85,90,80,80,90,80,100,90,100
325,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,80,80,65,65,65,90,80,80,90,80,100,90,100
326,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,80,65,85,85,70,80,80,90,80,100,90,100
327,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,100,65,65,85,70,80,80,90,80,100,90,100
328,100,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,100,80,65,85,85,90,80,80,90,80,100,90,100
329,100,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,80,85,85,65,90,80,80,90,80,100,90,100
330,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,80,85,65,65,90,80,80,90,80,100,90,100
331,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,100,80,65,85,65,70,80,80,90,80,100,90,100
332,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,85,85,65,70,80,80,90,80,100,90,100
333,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,100,80,85,85,85,70,80,80,90,80,100,90,100
334,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,100,100,65,85,85,90,80,80,90,80,100,90,100
335,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,100,85,65,85,90,80,80,90,80,100,90,100
336,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,100,100,65,85,65,70,80,80,90,80,100,90,100
337,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,100,85,85,85,90,80,80,90,80,100,90,100
338,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,85,85,65,70,80,80,90,80,100,90,100
339,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,65,65,85,90,80,80,90,80,100,90,100
340,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,100,100,85,85,65,90,80,80,90,80,100,90,100
341,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,80,100,85,65,65,90,80,80,90,80,100,90,100
342,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,80,65,65,85,70,80,80,90,80,100,90,100
343,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,100,100,65,85,65,90,80,80,90,80,100,90,100
344,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,80,80,65,65,85,90,80,80,90,80,100,90,100
345,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,85,65,65,70,80,80,90,80,100,90,100
346,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,80,65,65,85,70,80,80,90,80,100,90,100
347,100,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,80,100,65,85,85,90,80,80,90,80,100,90,100
348,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,100,65,65,85,90,80,80,90,80,100,90,100
349,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,100,85,85,85,90,80,80,90,80,100,90,100
350,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,80,100,65,65,65,90,80,80,90,80,100,90,100
351,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,100,65,65,65,70,80,80,90,80,100,90,100
352,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,80,65,65,85,70,80,80,90,80,100,90,100
353,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,100,85,65,65,70,80,80,90,80,100,90,100
354,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,85,85,65,90,80,80,90,80,100,90,100
355,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,80,100,85,65,65,90,80,80,90,80,100,90,100
356,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,100,65,65,85,90,80,80,90,80,100,90,100
357,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,80,65,85,65,90,80,80,90,80,100,90,100
358,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,80,100,85,65,65,90,80,80,90,80,100,90,100
359,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,100,85,85,65,90,80,80,90,80,100,90,100
360,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,80,65,85,65,90,80,80,90,80,100,90,100
361,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,80,100,65,65,85,90,80,80,90,80,100,90,100
362,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,85,65,65,90,80,80,90,80,100,90,100
363,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,100,65,85,85,90,80,80,90,80,100,90,100
364,100,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,100,65,65,65,70,80,80,90,80,100,90,100
365,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,80,80,65,65,85,70,80,80,90,80,100,90,100
366,100,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,80,65,85,65,90,80,80,90,80,100,90,100
367,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,100,80,85,85,65,90,80,80,90,80,100,90,100
368,100,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,75,100,100,85,85,65,70,80,80,90,80,100,90,100
369,100,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,80,80,85,65,85,70,80,80,90,80,100,90,100
370,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,80,80,65,65,85,90,80,80,90,80,100,90,100
371,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,80,80,85,65,85,70,80,80,90,80,100,90,100
372,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,100,100,65,65,85,70,80,80,90,80,100,90,100
373,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,100,85,65,65,70,80,80,90,80,100,90,100
374,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,65,85,65,90,80,80,90,80,100,90,100
375,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,100,65,65,85,90,80,80,90,80,100,90,100
376,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,100,80,100,85,65,65,70,80,80,90,80,100,90,100
377,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,100,80,65,85,85,90,80,80,90,80,100,90,100
378,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,100,80,85,65,65,90,80,80,90,80,100,90,100
379,80,100,100,100,100,100,100,70,100,100,100,100,100,100,100,70,75,100,80,65,65,65,70,80,80,90,80,100,90,100
380,80,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,80,80,85,85,85,70,80,80,90,80,100,90,100
381,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,80,85,85,85,90,80,80,90,80,100,90,100
382,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,75,80,100,85,85,85,70,80,80,90,80,100,90,100
383,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,75,80,80,85,65,85,90,80,80,90,80,100,90,100
384,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,80,65,65,65,90,80,80,90,80,100,90,100
385,80,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,75,100,80,85,65,65,90,80,80,90,80,100,90,100
386,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,80,85,85,85,70,80,80,90,80,100,90,100
387,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,100,80,65,85,85,70,80,80,90,80,100,90,100
388,80,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,75,100,80,65,65,85,70,80,80,90,80,100,90,100
389,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,80,85,65,65,90,80,80,90,80,100,90,100
390,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,100,85,85,85,70,80,80,90,80,100,90,100
391,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,80,100,65,65,65,90,80,80,90,80,100,90,100
392,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,80,80,65,65,85,90,80,80,90,80,100,90,100
393,80,100,100,100,100,100,100,70,100,75,100,100,100,70,100,70,100,100,80,85,65,85,90,80,80,90,80,100,90,100
394,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,100,65,85,85,70,80,80,90,80,100,90,100
395,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,100,80,65,85,85,70,80,80,90,80,100,90,100
396,100,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,75,80,100,65,85,85,90,80,80,90,80,100,90,100
397,80,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,65,85,65,90,80,80,90,80,100,90,100
398,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,75,100,80,65,65,65,70,80,80,90,80,100,90,100
399,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,100,85,85,65,90,80,80,90,80,100,90,100
400,100,100,100,100,100,100,100,70,100,75,100,100,100,100,100,70,100,80,100,65,65,65,70,80,80,90,80,100,90,100
401,100,100,100,100,100,100,100,70,100,75,100,100,80,70,100,70,100,100,100,65,65,85,90,80,80,90,80,100,90,100
402,100,100,100,100,100,100,100,70,100,100,100,100,80,100,100,70,100,80,100,85,65,65,90,80,80,90,80,100,90,100
403,80,100,100,100,100,100,100,70,100,100,100,100,80,70,100,70,100,100,80,85,65,85,90,80,80,90,80,100,90,100
404,100,100,100,100,100,100,100,70,100,75,100,100,80,100,100,70,100,100,80,85,85,65,90,80,80,90,80,100,90,100
405,80,100,100,100,100,100,100,70,100,100,100,100,100,70,100,70,100,80,100,85,65,85,70,80,80,90,80,100,90,100
